query_id,warehouse_name,user_name,role_name,start_time,end_time,total_elapsed_ms,bytes_scanned,rows_produced,query_text
Q02-040,WH_SCIENCE,ben,FINOPS,2024-01-03T02:06:00,2024-01-03T02:06:03.740000,3740,1746473,2823,select count(*) from sales where order_date >= '2024-01-03'
Q02-041,WH_FINOPS,ben,TEMP_ROLE,2024-01-03T01:20:00,2024-01-03T01:20:02.079000,2079,7354365,3609,select * from inventory where updated_at >= '2024-01-03'
Q02-042,WH_FINOPS,ben,FINOPS,2024-01-03T12:25:00,2024-01-03T12:25:03.104000,3104,4756166,3183,create temporary table stage_2 as select * from raw_events
Q02-043,WH_INGEST,ellen,TEMP_ROLE,2024-01-03T01:47:00,2024-01-03T01:47:02.791000,2791,1115817,2710,select count(*) from sales where order_date >= '2024-01-03'
Q02-044,WH_FINOPS,diego,TEMP_ROLE,2024-01-03T09:41:00,2024-01-03T09:41:02.114000,2114,2532845,2740,select count(*) from sales where order_date >= '2024-01-03'
Q02-045,WH_FINOPS,ben,TEMP_ROLE,2024-01-03T11:56:00,2024-01-03T11:56:02.591000,2591,6585963,1066,select * from inventory where updated_at >= '2024-01-03'
Q02-046,WH_CORE,ellen,DATA_ENGINEER,2024-01-03T12:51:00,2024-01-03T12:51:02.740000,2740,2154023,4322,select count(*) from sales where order_date >= '2024-01-03'
Q02-047,WH_SCIENCE,chloe,FINOPS,2024-01-03T00:37:00,2024-01-03T00:37:03.020000,3020,5191912,1486,select * from sessions where user_id = 'chloe' limit 100
Q02-048,WH_INGEST,ben,SECURITY,2024-01-03T07:43:00,2024-01-03T07:43:01.176000,1176,2609548,642,"select region, sum(revenue) from revenue group by 1"
Q02-049,WH_CORE,ellen,FINOPS,2024-01-03T17:58:00,2024-01-03T17:58:00.359000,359,5659968,1083,select * from inventory where updated_at >= '2024-01-03'
Q02-050,WH_SCIENCE,ben,ANALYST,2024-01-03T06:10:00,2024-01-03T06:10:01.406000,1406,7352941,367,create temporary table stage_2 as select * from raw_events
Q02-051,WH_INGEST,frank,TEMP_ROLE,2024-01-03T08:06:00,2024-01-03T08:06:03.688000,3688,4790297,3687,select * from sessions where user_id = 'frank' limit 100
Q02-052,WH_FINOPS,chloe,ANALYST,2024-01-03T16:00:00,2024-01-03T16:00:01.639000,1639,6181347,4682,create temporary table stage_2 as select * from raw_events
Q02-053,WH_SCIENCE,diego,DATA_ENGINEER,2024-01-03T17:09:00,2024-01-03T17:09:04.370000,4370,7033963,1337,select * from sessions where user_id = 'diego' limit 100
Q02-054,WH_FINOPS,chloe,ANALYST,2024-01-03T01:46:00,2024-01-03T01:46:03.986000,3986,6237905,4552,select count(*) from sales where order_date >= '2024-01-03'
Q02-055,WH_FINOPS,chloe,SYSADMIN,2024-01-03T02:51:00,2024-01-03T02:51:01.363000,1363,4586678,3690,select * from inventory where updated_at >= '2024-01-03'
Q02-056,WH_ANALYTICS,ava,SECURITY,2024-01-03T07:34:00,2024-01-03T07:34:03.745000,3745,5875064,228,create temporary table stage_2 as select * from raw_events
Q02-057,WH_CORE,ellen,SECURITY,2024-01-03T12:45:00,2024-01-03T12:45:01.981000,1981,6488792,678,"select region, sum(revenue) from revenue group by 1"
Q02-058,WH_ANALYTICS,chloe,SYSADMIN,2024-01-03T03:22:00,2024-01-03T03:22:02.796000,2796,2460300,1137,select count(*) from sales where order_date >= '2024-01-03'
Q02-059,WH_INGEST,frank,SECURITY,2024-01-03T04:44:00,2024-01-03T04:44:03.892000,3892,7536283,53,select count(*) from sales where order_date >= '2024-01-03'
Q03-000,WH_CORE,ben,DATA_ENGINEER,2024-01-04T05:06:00,2024-01-04T05:06:04.373000,4373,7111036,920,"select region, sum(revenue) from revenue group by 1"
Q03-001,WH_ANALYTICS,ava,DATA_ENGINEER,2024-01-04T01:37:00,2024-01-04T01:37:02.003000,2003,7053503,3754,select count(*) from sales where order_date >= '2024-01-04'
Q03-002,WH_CORE,ellen,SECURITY,2024-01-04T18:17:00,2024-01-04T18:17:00.184000,184,8656569,4720,select * from sessions where user_id = 'ellen' limit 100
Q03-003,WH_ANALYTICS,diego,DATA_ENGINEER,2024-01-04T00:03:00,2024-01-04T00:03:02.940000,2940,4045998,4684,create temporary table stage_3 as select * from raw_events
Q03-004,WH_ANALYTICS,frank,TEMP_ROLE,2024-01-04T02:55:00,2024-01-04T02:55:04.338000,4338,6059927,564,select * from inventory where updated_at >= '2024-01-04'
Q03-005,WH_FINOPS,ellen,FINOPS,2024-01-04T18:54:00,2024-01-04T18:54:00.216000,216,6560726,3861,select count(*) from sales where order_date >= '2024-01-04'
Q03-006,WH_SCIENCE,chloe,DATA_ENGINEER,2024-01-04T00:33:00,2024-01-04T00:33:02.975000,2975,1143461,2834,select * from sessions where user_id = 'chloe' limit 100
Q03-007,WH_CORE,frank,FINOPS,2024-01-04T11:20:00,2024-01-04T11:20:01.142000,1142,753829,2896,select * from inventory where updated_at >= '2024-01-04'
Q03-008,WH_INGEST,ben,TEMP_ROLE,2024-01-04T23:22:00,2024-01-04T23:22:03.856000,3856,8038420,1503,select * from sessions where user_id = 'ben' limit 100
Q03-009,WH_CORE,diego,TEMP_ROLE,2024-01-04T01:15:00,2024-01-04T01:15:02.453000,2453,3392135,368,select * from sessions where user_id = 'diego' limit 100
Q03-010,WH_CORE,chloe,DATA_ENGINEER,2024-01-04T17:35:00,2024-01-04T17:35:03.312000,3312,7952330,2085,select count(*) from sales where order_date >= '2024-01-04'
Q03-011,WH_ANALYTICS,chloe,DATA_ENGINEER,2024-01-04T01:37:00,2024-01-04T01:37:02.769000,2769,4593814,1029,"select region, sum(revenue) from revenue group by 1"
Q03-012,WH_SCIENCE,frank,SECURITY,2024-01-04T15:00:00,2024-01-04T15:00:03.217000,3217,5698090,1540,create temporary table stage_3 as select * from raw_events
Q03-013,WH_SCIENCE,ellen,DATA_ENGINEER,2024-01-04T09:06:00,2024-01-04T09:06:00.726000,726,7131922,656,create temporary table stage_3 as select * from raw_events
Q03-014,WH_FINOPS,ellen,ANALYST,2024-01-04T10:01:00,2024-01-04T10:01:02.681000,2681,1731307,665,"select region, sum(revenue) from revenue group by 1"
Q03-015,WH_INGEST,diego,DATA_ENGINEER,2024-01-04T20:34:00,2024-01-04T20:34:03.540000,3540,2805835,3646,"select region, sum(revenue) from revenue group by 1"
Q03-016,WH_SCIENCE,frank,SYSADMIN,2024-01-04T12:02:00,2024-01-04T12:02:03.613000,3613,4616274,479,select count(*) from sales where order_date >= '2024-01-04'
Q03-017,WH_SCIENCE,ellen,DATA_ENGINEER,2024-01-04T23:11:00,2024-01-04T23:11:01.360000,1360,532452,1179,select * from inventory where updated_at >= '2024-01-04'
Q03-018,WH_SCIENCE,ben,SYSADMIN,2024-01-04T02:17:00,2024-01-04T02:17:01.983000,1983,6155971,2976,create temporary table stage_3 as select * from raw_events
Q03-019,WH_FINOPS,ellen,SYSADMIN,2024-01-04T05:14:00,2024-01-04T05:14:03.735000,3735,6233751,3057,create temporary table stage_3 as select * from raw_events
Q03-020,WH_CORE,ben,FINOPS,2024-01-04T18:04:00,2024-01-04T18:04:03.056000,3056,6687903,2585,"select region, sum(revenue) from revenue group by 1"
Q03-021,WH_ANALYTICS,ava,SYSADMIN,2024-01-04T06:21:00,2024-01-04T06:21:04.138000,4138,8696324,3180,select * from inventory where updated_at >= '2024-01-04'
Q03-022,WH_CORE,chloe,DATA_ENGINEER,2024-01-04T15:13:00,2024-01-04T15:13:01.807000,1807,4801184,4033,select * from sessions where user_id = 'chloe' limit 100
Q03-023,WH_CORE,ava,ANALYST,2024-01-04T15:25:00,2024-01-04T15:25:01.464000,1464,7477726,729,"select region, sum(revenue) from revenue group by 1"
Q03-024,WH_INGEST,ava,TEMP_ROLE,2024-01-04T18:46:00,2024-01-04T18:46:04.491000,4491,4881470,2467,select * from sessions where user_id = 'ava' limit 100
Q03-025,WH_ANALYTICS,ellen,DATA_ENGINEER,2024-01-04T07:39:00,2024-01-04T07:39:01.044000,1044,3381891,1147,select * from sessions where user_id = 'ellen' limit 100
Q03-026,WH_SCIENCE,chloe,SYSADMIN,2024-01-04T18:54:00,2024-01-04T18:54:03.072000,3072,7851768,4529,select * from sessions where user_id = 'chloe' limit 100
Q03-027,WH_FINOPS,ava,SYSADMIN,2024-01-04T10:33:00,2024-01-04T10:33:03.311000,3311,8040667,4316,create temporary table stage_3 as select * from raw_events
Q03-028,WH_SCIENCE,ava,FINOPS,2024-01-04T04:16:00,2024-01-04T04:16:02.647000,2647,1254282,3696,create temporary table stage_3 as select * from raw_events
Q03-029,WH_FINOPS,ben,DATA_ENGINEER,2024-01-04T18:49:00,2024-01-04T18:49:01.540000,1540,2174813,3554,select * from inventory where updated_at >= '2024-01-04'
Q03-030,WH_CORE,ellen,SYSADMIN,2024-01-04T05:13:00,2024-01-04T05:13:02.541000,2541,2772487,1336,"select region, sum(revenue) from revenue group by 1"
Q03-031,WH_ANALYTICS,ellen,DATA_ENGINEER,2024-01-04T09:41:00,2024-01-04T09:41:00.696000,696,4214459,1618,select * from inventory where updated_at >= '2024-01-04'
Q03-032,WH_INGEST,frank,ANALYST,2024-01-04T10:20:00,2024-01-04T10:20:04.420000,4420,1577468,4127,select * from sessions where user_id = 'frank' limit 100
Q03-033,WH_FINOPS,ben,FINOPS,2024-01-04T05:50:00,2024-01-04T05:50:02.815000,2815,701125,242,select count(*) from sales where order_date >= '2024-01-04'
Q03-034,WH_CORE,ellen,TEMP_ROLE,2024-01-04T09:02:00,2024-01-04T09:02:01.776000,1776,6999166,258,create temporary table stage_3 as select * from raw_events
Q03-035,WH_FINOPS,frank,DATA_ENGINEER,2024-01-04T10:18:00,2024-01-04T10:18:04.006000,4006,4118369,3336,"select region, sum(revenue) from revenue group by 1"
Q03-036,WH_SCIENCE,frank,SYSADMIN,2024-01-04T02:02:00,2024-01-04T02:02:01.344000,1344,7385356,3414,create temporary table stage_3 as select * from raw_events
Q03-037,WH_SCIENCE,chloe,ANALYST,2024-01-04T20:42:00,2024-01-04T20:42:01.226000,1226,5254264,2625,"select region, sum(revenue) from revenue group by 1"
Q03-038,WH_SCIENCE,chloe,ANALYST,2024-01-04T17:34:00,2024-01-04T17:34:00.919000,919,5363876,1990,create temporary table stage_3 as select * from raw_events
Q03-039,WH_CORE,diego,DATA_ENGINEER,2024-01-04T08:27:00,2024-01-04T08:27:01.204000,1204,1634230,424,"select region, sum(revenue) from revenue group by 1"
Q03-040,WH_SCIENCE,diego,FINOPS,2024-01-04T08:28:00,2024-01-04T08:28:01.358000,1358,5503461,4742,"select region, sum(revenue) from revenue group by 1"
Q03-041,WH_ANALYTICS,diego,ANALYST,2024-01-04T17:34:00,2024-01-04T17:34:03.874000,3874,8377799,2537,create temporary table stage_3 as select * from raw_events
Q03-042,WH_CORE,diego,SYSADMIN,2024-01-04T17:15:00,2024-01-04T17:15:03.795000,3795,4048756,1772,select * from inventory where updated_at >= '2024-01-04'
Q03-043,WH_INGEST,ava,SYSADMIN,2024-01-04T09:36:00,2024-01-04T09:36:04.104000,4104,7905137,2350,select * from inventory where updated_at >= '2024-01-04'
Q03-044,WH_CORE,diego,SYSADMIN,2024-01-04T04:34:00,2024-01-04T04:34:02.216000,2216,6146730,3313,"select region, sum(revenue) from revenue group by 1"
Q03-045,WH_CORE,ava,SECURITY,2024-01-04T19:27:00,2024-01-04T19:27:01.644000,1644,6092139,4542,"select region, sum(revenue) from revenue group by 1"
Q03-046,WH_CORE,ellen,SECURITY,2024-01-04T15:22:00,2024-01-04T15:22:02.341000,2341,2003318,1064,select count(*) from sales where order_date >= '2024-01-04'
Q03-047,WH_SCIENCE,chloe,DATA_ENGINEER,2024-01-04T19:02:00,2024-01-04T19:02:03.045000,3045,2430404,1640,select * from inventory where updated_at >= '2024-01-04'
Q03-048,WH_FINOPS,ellen,SECURITY,2024-01-04T01:22:00,2024-01-04T01:22:00.421000,421,662868,1132,"select region, sum(revenue) from revenue group by 1"
Q03-049,WH_SCIENCE,diego,FINOPS,2024-01-04T05:05:00,2024-01-04T05:05:04.273000,4273,2355135,2696,select * from inventory where updated_at >= '2024-01-04'
Q03-050,WH_INGEST,diego,ANALYST,2024-01-04T21:02:00,2024-01-04T21:02:02.501000,2501,5653410,4165,select * from inventory where updated_at >= '2024-01-04'
Q03-051,WH_FINOPS,frank,SECURITY,2024-01-04T19:12:00,2024-01-04T19:12:02.505000,2505,7977375,146,"select region, sum(revenue) from revenue group by 1"
Q03-052,WH_INGEST,ava,TEMP_ROLE,2024-01-04T14:13:00,2024-01-04T14:13:02.570000,2570,457065,4899,create temporary table stage_3 as select * from raw_events
Q03-053,WH_INGEST,ellen,TEMP_ROLE,2024-01-04T19:42:00,2024-01-04T19:42:01.914000,1914,871596,4790,create temporary table stage_3 as select * from raw_events
Q03-054,WH_ANALYTICS,frank,FINOPS,2024-01-04T21:09:00,2024-01-04T21:09:03.164000,3164,2489264,1994,select count(*) from sales where order_date >= '2024-01-04'
Q03-055,WH_FINOPS,ava,TEMP_ROLE,2024-01-04T06:30:00,2024-01-04T06:30:00.205000,205,7409399,2579,create temporary table stage_3 as select * from raw_events
Q03-056,WH_ANALYTICS,frank,SECURITY,2024-01-04T06:57:00,2024-01-04T06:57:03.411000,3411,8429134,3873,select count(*) from sales where order_date >= '2024-01-04'
Q03-057,WH_ANALYTICS,ben,FINOPS,2024-01-04T19:08:00,2024-01-04T19:08:02.712000,2712,8035733,4314,create temporary table stage_3 as select * from raw_events
Q03-058,WH_INGEST,diego,ANALYST,2024-01-04T18:11:00,2024-01-04T18:11:02.854000,2854,5953949,2175,select * from inventory where updated_at >= '2024-01-04'
Q03-059,WH_SCIENCE,ben,ANALYST,2024-01-04T09:31:00,2024-01-04T09:31:02.495000,2495,3782642,2448,"select region, sum(revenue) from revenue group by 1"
Q04-000,WH_ANALYTICS,frank,TEMP_ROLE,2024-01-05T16:41:00,2024-01-05T16:41:02.647000,2647,8059765,2867,select * from inventory where updated_at >= '2024-01-05'
Q04-001,WH_INGEST,ava,DATA_ENGINEER,2024-01-05T19:34:00,2024-01-05T19:34:04.499000,4499,6380211,3242,"select region, sum(revenue) from revenue group by 1"
Q04-002,WH_ANALYTICS,ava,DATA_ENGINEER,2024-01-05T09:49:00,2024-01-05T09:49:00.697000,697,5821015,3633,"select region, sum(revenue) from revenue group by 1"
Q04-003,WH_SCIENCE,ben,ANALYST,2024-01-05T18:23:00,2024-01-05T18:23:02.271000,2271,4567052,1134,select count(*) from sales where order_date >= '2024-01-05'
Q04-004,WH_FINOPS,ellen,TEMP_ROLE,2024-01-05T08:10:00,2024-01-05T08:10:02.036000,2036,861702,4360,select * from sessions where user_id = 'ellen' limit 100
Q04-005,WH_ANALYTICS,ava,SYSADMIN,2024-01-05T14:06:00,2024-01-05T14:06:02.755000,2755,7935622,833,select * from sessions where user_id = 'ava' limit 100
Q04-006,WH_CORE,ben,FINOPS,2024-01-05T13:53:00,2024-01-05T13:53:03.946000,3946,8020256,1643,"select region, sum(revenue) from revenue group by 1"
Q04-007,WH_INGEST,frank,DATA_ENGINEER,2024-01-05T02:01:00,2024-01-05T02:01:00.782000,782,3906008,4393,select count(*) from sales where order_date >= '2024-01-05'
Q04-008,WH_ANALYTICS,ben,SECURITY,2024-01-05T01:14:00,2024-01-05T01:14:03.302000,3302,8321162,1536,"select region, sum(revenue) from revenue group by 1"
Q04-009,WH_CORE,chloe,SYSADMIN,2024-01-05T19:23:00,2024-01-05T19:23:00.929000,929,5631073,2341,create temporary table stage_4 as select * from raw_events
Q04-010,WH_FINOPS,diego,FINOPS,2024-01-05T04:34:00,2024-01-05T04:34:04.180000,4180,7862085,2245,select * from sessions where user_id = 'diego' limit 100
Q04-011,WH_CORE,ben,DATA_ENGINEER,2024-01-05T15:39:00,2024-01-05T15:39:02.157000,2157,3133902,125,"select region, sum(revenue) from revenue group by 1"
Q04-012,WH_INGEST,frank,FINOPS,2024-01-05T06:35:00,2024-01-05T06:35:01.487000,1487,6812999,3513,select * from inventory where updated_at >= '2024-01-05'
Q04-013,WH_INGEST,diego,SYSADMIN,2024-01-05T22:50:00,2024-01-05T22:50:00.831000,831,3110114,1161,create temporary table stage_4 as select * from raw_events
Q04-014,WH_INGEST,ava,ANALYST,2024-01-05T08:54:00,2024-01-05T08:54:03.192000,3192,3961390,3669,"select region, sum(revenue) from revenue group by 1"
Q04-015,WH_INGEST,ellen,DATA_ENGINEER,2024-01-05T19:33:00,2024-01-05T19:33:00.143000,143,4398133,2955,select * from sessions where user_id = 'ellen' limit 100
Q04-016,WH_CORE,ava,TEMP_ROLE,2024-01-05T15:53:00,2024-01-05T15:53:02.563000,2563,2689603,3331,select * from inventory where updated_at >= '2024-01-05'
Q04-017,WH_INGEST,ava,TEMP_ROLE,2024-01-05T21:48:00,2024-01-05T21:48:02.466000,2466,6176363,1819,select * from sessions where user_id = 'ava' limit 100
Q04-018,WH_ANALYTICS,ben,SECURITY,2024-01-05T15:31:00,2024-01-05T15:31:03.110000,3110,6986731,4509,create temporary table stage_4 as select * from raw_events
Q04-019,WH_FINOPS,ben,TEMP_ROLE,2024-01-05T08:26:00,2024-01-05T08:26:00.720000,720,8826538,3669,select * from inventory where updated_at >= '2024-01-05'
Q04-020,WH_INGEST,ellen,SYSADMIN,2024-01-05T03:49:00,2024-01-05T03:49:00.555000,555,8490665,1666,select * from inventory where updated_at >= '2024-01-05'
Q04-021,WH_FINOPS,ben,ANALYST,2024-01-05T11:11:00,2024-01-05T11:11:04.312000,4312,7422854,962,select * from sessions where user_id = 'ben' limit 100
Q04-022,WH_FINOPS,ava,SECURITY,2024-01-05T17:25:00,2024-01-05T17:25:03.699000,3699,943413,3724,select * from sessions where user_id = 'ava' limit 100
Q04-023,WH_FINOPS,diego,SECURITY,2024-01-05T19:14:00,2024-01-05T19:14:00.522000,522,7767420,2534,select count(*) from sales where order_date >= '2024-01-05'
Q04-024,WH_SCIENCE,ava,DATA_ENGINEER,2024-01-05T07:26:00,2024-01-05T07:26:00.648000,648,769836,3480,"select region, sum(revenue) from revenue group by 1"
Q04-025,WH_CORE,ava,FINOPS,2024-01-05T02:21:00,2024-01-05T02:21:03.917000,3917,542422,2361,create temporary table stage_4 as select * from raw_events
Q04-026,WH_ANALYTICS,frank,ANALYST,2024-01-05T22:02:00,2024-01-05T22:02:03.493000,3493,6292411,3143,create temporary table stage_4 as select * from raw_events
Q04-027,WH_SCIENCE,ava,SECURITY,2024-01-05T23:18:00,2024-01-05T23:18:04.467000,4467,2241198,2858,select count(*) from sales where order_date >= '2024-01-05'
Q04-028,WH_ANALYTICS,diego,FINOPS,2024-01-05T18:03:00,2024-01-05T18:03:01.093000,1093,3746121,38,select count(*) from sales where order_date >= '2024-01-05'
Q04-029,WH_INGEST,frank,SECURITY,2024-01-05T18:35:00,2024-01-05T18:35:03.524000,3524,8934365,3117,select * from sessions where user_id = 'frank' limit 100
Q04-030,WH_ANALYTICS,chloe,SECURITY,2024-01-05T05:17:00,2024-01-05T05:17:02.308000,2308,3172177,934,select count(*) from sales where order_date >= '2024-01-05'
Q04-031,WH_SCIENCE,ava,FINOPS,2024-01-05T08:12:00,2024-01-05T08:12:01.738000,1738,1138954,836,select * from inventory where updated_at >= '2024-01-05'
Q04-032,WH_CORE,ellen,SECURITY,2024-01-05T22:56:00,2024-01-05T22:56:00.448000,448,4115957,372,create temporary table stage_4 as select * from raw_events
Q04-033,WH_SCIENCE,ellen,ANALYST,2024-01-05T07:24:00,2024-01-05T07:24:00.512000,512,2361084,4137,"select region, sum(revenue) from revenue group by 1"
Q04-034,WH_ANALYTICS,ellen,TEMP_ROLE,2024-01-05T10:53:00,2024-01-05T10:53:02.676000,2676,3984590,2482,select * from sessions where user_id = 'ellen' limit 100
Q04-035,WH_FINOPS,diego,ANALYST,2024-01-05T10:15:00,2024-01-05T10:15:02.304000,2304,1032699,4570,select * from inventory where updated_at >= '2024-01-05'
Q04-036,WH_ANALYTICS,frank,TEMP_ROLE,2024-01-05T14:34:00,2024-01-05T14:34:04.110000,4110,796584,2831,create temporary table stage_4 as select * from raw_events
Q04-037,WH_FINOPS,frank,DATA_ENGINEER,2024-01-05T14:12:00,2024-01-05T14:12:03.394000,3394,2513456,2466,create temporary table stage_4 as select * from raw_events
Q04-038,WH_ANALYTICS,diego,FINOPS,2024-01-05T08:13:00,2024-01-05T08:13:01.896000,1896,5055519,1192,create temporary table stage_4 as select * from raw_events
Q04-039,WH_CORE,diego,FINOPS,2024-01-05T14:13:00,2024-01-05T14:13:04.391000,4391,2259703,3191,select * from sessions where user_id = 'diego' limit 100
Q04-040,WH_INGEST,chloe,ANALYST,2024-01-05T22:04:00,2024-01-05T22:04:00.697000,697,7556170,3049,select count(*) from sales where order_date >= '2024-01-05'
Q04-041,WH_FINOPS,ben,TEMP_ROLE,2024-01-05T01:45:00,2024-01-05T01:45:02.249000,2249,6337828,4965,select * from inventory where updated_at >= '2024-01-05'
Q04-042,WH_CORE,ben,SYSADMIN,2024-01-05T20:03:00,2024-01-05T20:03:01.827000,1827,8052900,1721,"select region, sum(revenue) from revenue group by 1"
Q04-043,WH_INGEST,ben,SYSADMIN,2024-01-05T06:29:00,2024-01-05T06:29:01.011000,1011,8044958,1997,select * from inventory where updated_at >= '2024-01-05'
Q04-044,WH_ANALYTICS,ben,SECURITY,2024-01-05T18:50:00,2024-01-05T18:50:02.684000,2684,4758945,3128,create temporary table stage_4 as select * from raw_events
Q04-045,WH_FINOPS,chloe,TEMP_ROLE,2024-01-05T10:31:00,2024-01-05T10:31:02.192000,2192,6043835,4210,create temporary table stage_4 as select * from raw_events
Q04-046,WH_SCIENCE,frank,SYSADMIN,2024-01-05T16:01:00,2024-01-05T16:01:02.673000,2673,3417913,3046,"select region, sum(revenue) from revenue group by 1"
Q04-047,WH_SCIENCE,ellen,SYSADMIN,2024-01-05T07:33:00,2024-01-05T07:33:01.245000,1245,282124,2146,select * from inventory where updated_at >= '2024-01-05'
